profile_id,report_date,fans_lifetime,fans_change,insights_post_clicks,insights_reactions,insights_fan_adds,insights_fan_adds_unique,insights_fan_removes,insights_activity,insights_engaged_users,insights_fan_removes_unique,insights_positive_feedback,insights_negative_feedback,insights_fans_lifetime,insights_fans_online,insights_reach,insights_reach_7_days,insights_reach_28_days,insights_video_complete_views_30s_repeat_views,insights_impressions,insights_post_reach,insights_post_impressions,insights_video_complete_views_30s,insights_reach_engagement,insights_post_clicks_unique,insights_activity_unique,insights_video_repeat_views,insights_video_views_unique,insights_views,insights_video_complete_views_30s_unique,insights_video_views,engagement_rate,insights_engagements,insights_impressions_engagement_rate,insights_reach_per_content,interactions,interactions_per_1k_fans,likes,number_of_comments,page_posts,page_shares,sentiment_manual_auto,shares,user_posts,user_posts_average_response_time,user_posts_responded,user_posts_response_rate,user_questions,user_questions_average_response_time,user_questions_responded,user_questions_response_rate,date_from,date_to,profile_url,insights_enabled
4.992E+11,3/4/2025,3032074,339,,1,0,0,1,,,1,,,156497,,123,1223,7615,2,188,87,169,11,,,,9,25,126,9,47,0.059711,,0.065267,,0,6.426611,17752,3414,32,,0,0,21,,,1,,,,0,2/6/2024,5/9/2024,https://facebook.com/c0yo3dtsdb9,1
1.24698E+11,3/10/2024,7686777,1180,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,87,125,11,,,,12,35,126,13,35,0.039105,,0.042436,,45563,0.621319,45820,4974,21,,0,406,68,,,1,,,,1,10/1/2024,11/25/2024,https://facebook.com/4ls5ps5btw43,1
81338555602,7/8/2024,3172155,-114,,1,0,0,1,,,1,,,148017,,91,903,5629,2,158,119,125,15,,,,13,35,170,13,35,0.017886,,0.078285,,14400,8.332363,27077,0,48,,0,169,18,,,1,,,,1,12/13/2024,2/7/2025,https://facebook.com/bh0i17yer,1
8.43573E+11,12/6/2023,2881387,-278,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,169,15,,,,10,25,144,9,47,0.052652,,0.024425,,36446,6.016727,0,0,13,,0,544,15,,,1,,,,0,1/25/2024,4/15/2024,https://facebook.com/xprvn7b0ry,0
65012237737,2/2/2025,7285903,352,,1,0,0,1,,,1,,,200259,,123,903,5629,2,138,87,169,15,,,,9,25,126,13,35,0.077726,,0.079958,,44337,10.290394,49203,3885,80,,0,660,15,,,1,,,,1,10/31/2024,12/7/2024,https://facebook.com/5bnbmgxkrsc3qb,1
2.87805E+11,2/3/2025,2513398,1273,,1,0,0,1,,,1,,,178317,,91,1133,5629,2,172,119,169,15,,,,9,29,170,9,47,0.042333,,0.03143,,39484,7.163597,36579,4476,17,,0,0,23,,,0,,,,1,10/24/2023,10/31/2023,https://facebook.com/27zkrjg5,1
3.40789E+11,12/1/2024,4088229,487,,1,0,0,1,,,1,,,184411,,123,903,7615,2,138,87,169,11,,,,13,26,165,9,36,0.020601,,0.02173,,0,8.087935,22138,2791,46,,0,840,39,,,0,,,,0,9/12/2024,2/16/2025,https://facebook.com/pfrlotlm,1
1.81265E+11,4/7/2024,0,237,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,100,169,15,,,,11,28,170,9,47,0.004201,,0.031241,,17757,4.625056,4119,4713,35,,0,1670,33,,,1,,,,0,7/10/2024,12/13/2024,https://facebook.com/uy59ez6egf,0
3.20754E+11,11/1/2023,6422567,-227,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,87,125,11,,,,13,25,170,11,47,0.009227,,0.04728,,89602,2.031382,54611,1572,20,,0,605,49,,,0,,,,1,2/24/2025,6/20/2025,https://facebook.com/20zz31rzbaq,0
7.45266E+11,10/18/2024,7898436,1592,,1,0,0,1,,,1,,,148017,,100,1223,5629,2,138,119,125,11,,,,9,25,170,13,47,0.062401,,0.038441,,71995,9.771063,0,5564,19,,0,28,16,,,1,,,,1,7/17/2024,1/25/2025,https://facebook.com/3nj7z8wjkzf,0
24536015124,5/19/2024,6476164,-278,,1,0,0,1,,,1,,,148017,,123,903,7615,2,177,119,125,15,,,,9,31,126,13,35,0.039335,,0.004965,,54897,4.232676,0,2281,62,,0,348,21,,,0,,,,1,10/18/2023,7/31/2024,https://facebook.com/10xkc0jau,0
8.28902E+11,3/17/2025,7898436,-127,,1,0,0,1,,,1,,,148017,,91,903,7615,2,138,119,169,15,,,,9,25,170,13,47,0.017484,,0.029125,,37824,8.287243,6104,551,46,,0,330,42,,,0,,,,0,1/2/2025,5/7/2025,https://facebook.com/opq05dg5mxbnv,0
8.57983E+11,10/11/2024,1544975,770,,1,0,0,1,,,1,,,200259,,91,903,5629,2,138,87,125,15,,,,13,25,126,13,47,0.068946,,0.039854,,0,13.0244,34880,5951,24,,0,139,19,,,0,,,,0,2/20/2024,4/5/2024,https://facebook.com/jkyvkbjz32,0
3.78539E+11,7/17/2024,4950548,-278,,1,0,0,1,,,1,,,148017,,123,903,7615,2,138,87,125,15,,,,13,33,135,9,35,0.03545,,0.0534,,24518,5.829265,0,4485,27,,0,912,13,,,1,,,,0,9/29/2024,3/7/2025,https://facebook.com/j0f68rwkyiwqi12,0
1.62077E+11,3/15/2025,1239608,1258,,1,0,0,1,,,1,,,148017,,100,903,6802,2,188,87,148,14,,,,13,28,170,13,35,0.063864,,0.076291,,16589,9.588827,11379,1356,22,,0,0,13,,,0,,,,1,11/21/2024,12/28/2024,https://facebook.com/rxjjvo5z,1
6.04832E+11,12/5/2024,3490411,808,,1,0,0,1,,,1,,,148017,,123,903,5857,2,138,87,133,15,,,,13,32,126,9,47,0.065092,,0.076516,,26882,6.394152,17022,1405,56,,0,662,38,,,0,,,,1,3/25/2024,7/17/2024,https://facebook.com/5zujjkc372k5v8,0
1.28476E+11,6/4/2024,6636578,998,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,169,15,,,,13,25,126,9,35,0.057715,,0.041609,,0,4.933577,36016,3932,57,,0,1227,37,,,0,,,,1,10/22/2023,4/14/2024,https://facebook.com/nuvou0kit1957l,1
3.7127E+11,10/11/2023,4527368,762,,1,0,0,1,,,1,,,148017,,91,903,7615,2,138,119,154,15,,,,13,35,170,13,47,0.077833,,0.045958,,58553,0,18813,8,49,,0,1192,36,,,0,,,,0,7/5/2024,9/28/2024,https://facebook.com/kic4o4juoqxg,1
9.58845E+11,11/20/2023,0,264,,1,0,0,1,,,1,,,200259,,123,903,5629,2,151,114,125,15,,,,13,25,170,13,47,0.071855,,0.056145,,0,6.355656,18917,3245,44,,0,1080,63,,,0,,,,0,5/4/2024,8/25/2024,https://facebook.com/l9a5p8emsli,1
9.9551E+11,5/27/2024,69619,-278,,1,0,0,1,,,1,,,162215,,91,1223,5629,2,188,119,169,11,,,,12,25,169,9,47,0.01091,,0.066991,,55585,5.809859,6909,2046,51,,0,143,45,,,1,,,,1,7/13/2024,10/18/2024,https://facebook.com/5ve4p8el,1
7.74384E+11,7/29/2024,0,279,,1,0,0,1,,,1,,,185967,,113,1223,7615,2,188,87,169,15,,,,13,25,126,9,47,0.028156,,0.059873,,56168,2.720586,56712,2985,13,,0,1320,39,,,0,,,,1,1/28/2025,4/19/2025,https://facebook.com/zlmd4v6t3hk8,1
3.17852E+11,10/17/2023,5753243,-278,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,151,11,,,,13,25,126,9,47,0.076386,,0.05792,,89602,0,44800,0,44,,0,714,66,,,1,,,,0,10/11/2024,1/8/2025,https://facebook.com/25wy7a04r,1
6.90788E+11,12/8/2023,7898436,712,,1,0,0,1,,,1,,,184093,,91,903,7615,2,145,87,169,11,,,,13,25,170,9,47,0.05279,,0.036335,,21851,0,43803,237,60,,0,1301,58,,,1,,,,1,1/29/2024,4/1/2024,https://facebook.com/8yx1e4dc,0
7.08352E+11,10/14/2024,7898436,934,,1,0,0,1,,,1,,,200259,,123,903,7615,2,138,119,125,11,,,,11,25,170,13,35,0.036055,,0.069647,,13616,13.546083,4906,3081,43,,0,1111,24,,,0,,,,0,11/9/2024,2/10/2025,https://facebook.com/1m5aiupp,1
3.93963E+11,11/9/2024,0,1398,,1,0,0,1,,,1,,,169043,,91,1223,7615,2,188,119,169,15,,,,13,35,170,13,47,0.069108,,0.053341,,33131,6.69323,12271,5038,40,,0,685,56,,,1,,,,1,3/3/2024,7/29/2024,https://facebook.com/napipy9s,1
6.4448E+11,10/17/2023,7898436,633,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,119,125,11,,,,9,35,126,9,47,0.051472,,0.013577,,46525,0.248467,39713,2138,26,,0,374,75,,,1,,,,1,8/27/2024,9/30/2024,https://facebook.com/d744wpcb540,1
20620368525,6/30/2024,7153156,1016,,1,0,0,1,,,1,,,181884,,123,986,6982,2,173,87,125,15,,,,13,35,170,9,35,0.030275,,0.048272,,26714,3.895317,10192,4230,27,,0,1670,75,,,1,,,,1,2/15/2024,7/11/2024,https://facebook.com/bc45vx3g4,0
2.16967E+11,11/13/2023,0,170,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,119,125,11,,,,9,25,126,12,35,0.022429,,0.025534,,0,6.57224,785,0,28,,0,0,58,,,1,,,,1,1/2/2025,6/10/2025,https://facebook.com/g06el00qt4,0
5.29837E+11,10/24/2024,3253071,45,,1,0,0,1,,,1,,,200259,,91,903,6396,2,188,119,169,11,,,,13,25,170,9,35,0.068237,,0.017042,,46486,8.490368,34505,1360,43,,0,414,46,,,0,,,,1,6/18/2024,8/17/2024,https://facebook.com/xk9b4pmir5,1
1.72114E+11,12/23/2024,7653792,703,,1,0,0,1,,,1,,,200259,,123,1223,6488,2,138,119,125,15,,,,13,35,170,13,47,0.067895,,0.052259,,29443,5.508203,0,3145,29,,0,0,44,,,1,,,,0,3/20/2024,4/10/2024,https://facebook.com/lfcp7uhmqd8hepu,1
1.74248E+11,1/11/2025,5938811,108,,1,0,0,1,,,1,,,179805,,119,1223,7415,2,138,119,125,11,,,,13,25,170,9,44,0.073546,,0.051738,,0,13.546083,20683,2306,13,,0,575,68,,,1,,,,0,3/14/2025,6/8/2025,https://facebook.com/fuwkigpwqgkcmb,1
8.37941E+11,8/18/2024,88289,562,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,87,169,15,,,,11,27,170,13,47,0.062979,,0.076423,,0,13.546083,51252,4328,55,,0,708,13,,,0,,,,1,12/15/2024,4/6/2025,https://facebook.com/zw5vttkrhqjikd,1
9.89242E+11,9/4/2024,6128557,-278,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,138,87,169,15,,,,13,25,141,13,42,0.015597,,0.078121,,89602,8.202401,30525,1830,49,,0,153,64,,,0,,,,1,1/10/2024,7/8/2024,https://facebook.com/f7si8mtv7p3e,1
5.6041E+11,2/11/2025,0,-235,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,119,164,15,,,,13,25,170,13,35,0.03169,,0.033294,,54821,4.926621,0,1854,46,,0,195,41,,,0,,,,0,10/20/2023,11/6/2023,https://facebook.com/f8urvmvt,1
8.40679E+11,8/26/2024,3505964,815,,1,0,0,1,,,1,,,200259,,91,1122,7615,2,188,87,169,11,,,,13,35,126,13,47,0.026918,,0.015103,,46512,8.200692,39609,4061,19,,0,0,20,,,0,,,,1,1/4/2025,5/25/2025,https://facebook.com/vglq7qqhcz7liw,0
9.90418E+11,5/28/2024,7787301,989,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,125,11,,,,13,25,170,11,35,0.021372,,0.012096,,25959,0.717647,9818,1142,28,,0,761,14,,,0,,,,0,12/23/2024,3/7/2025,https://facebook.com/p7i9hargiryzwk2,1
1.5018E+11,11/10/2024,4264888,-278,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,138,119,169,11,,,,9,25,126,13,35,0.063783,,0.077966,,50492,10.897855,49958,235,49,,0,251,13,,,1,,,,1,2/15/2024,10/8/2024,https://facebook.com/eg5fszxk9ds05al,1
4.53763E+11,8/14/2024,2637238,840,,1,0,0,1,,,1,,,148017,,91,929,7615,2,188,119,125,13,,,,13,26,126,13,47,0.010847,,0.032275,,0,7.278734,40622,3598,39,,0,745,50,,,0,,,,0,3/15/2024,3/28/2024,https://facebook.com/3c7zgirz6pmzz0d,1
3.98647E+11,12/28/2024,7005112,7,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,119,125,15,,,,13,25,170,13,35,0.038857,,0.02808,,35540,1.25055,16862,98,24,,0,219,78,,,0,,,,0,9/26/2024,10/4/2024,https://facebook.com/k9xyp7xwtk7,0
89248790809,7/9/2024,7273819,387,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,169,11,,,,13,35,126,9,47,0.069385,,0.050071,,36869,3.973386,5686,5935,65,,0,648,28,,,1,,,,0,10/8/2024,10/23/2024,https://facebook.com/egw2qv7f4sl,0
7.57777E+11,1/11/2025,7898436,1356,,1,0,0,1,,,1,,,156289,,123,903,7615,2,188,119,169,11,,,,13,25,126,9,47,0.063329,,0.005528,,0,9.035198,2928,0,21,,0,921,21,,,0,,,,0,6/3/2024,10/20/2024,https://facebook.com/4uuxkddzg,1
4.39441E+11,10/25/2023,6957907,935,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,138,87,169,11,,,,13,35,170,9,47,0.022123,,0.052094,,26280,0,80413,1728,13,,0,776,63,,,0,,,,0,10/17/2024,12/7/2024,https://facebook.com/wpreex6i,0
4.74634E+11,10/20/2023,7609280,927,,1,0,0,1,,,1,,,171764,,123,903,7615,2,188,87,169,11,,,,9,35,170,9,35,0.003808,,0.070184,,16884,2.621275,0,6445,40,,0,627,41,,,1,,,,1,3/10/2024,6/23/2024,https://facebook.com/g8tjeg35w1hh,1
1.59166E+11,11/23/2023,6512922,1697,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,138,119,169,11,,,,9,25,170,9,35,0.033696,,0.058217,,6181,4.491043,0,7301,41,,0,453,64,,,1,,,,1,4/20/2024,7/5/2024,https://facebook.com/mvldzchcc,1
1.89117E+11,7/26/2024,5042432,-112,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,188,119,125,11,,,,9,35,126,9,35,0.047887,,0.033979,,13041,10.791784,57085,2236,40,,0,775,19,,,0,,,,0,6/15/2024,11/30/2024,https://facebook.com/3ga2v8l8,1
9.08033E+11,10/17/2024,4488632,-278,,1,0,0,1,,,1,,,148017,,123,903,6666,2,188,119,169,11,,,,9,25,140,9,35,0.068525,,0.010175,,0,13.546083,51096,5164,47,,0,175,52,,,0,,,,0,2/1/2024,2/14/2025,https://facebook.com/vcef0s0nmqn,0
54202598084,1/25/2024,3460540,-124,,1,0,0,1,,,1,,,200259,,123,903,6285,2,188,93,169,15,,,,13,25,170,13,47,0.042733,,0.020058,,61854,8.183823,36493,4359,27,,0,402,76,,,1,,,,0,12/8/2024,3/1/2025,https://facebook.com/k71sppy5,1
2.40524E+11,12/23/2023,392614,199,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,138,119,159,15,,,,13,35,170,13,35,0.021999,,0.021969,,77078,0,0,1255,59,,0,703,17,,,0,,,,0,11/9/2024,1/6/2025,https://facebook.com/cxq5uajjjqf,0
2.99139E+11,1/6/2025,1201376,-278,,1,0,0,1,,,1,,,148017,,101,988,7615,2,138,119,141,11,,,,13,25,170,9,35,0.05557,,0.031409,,1232,1.64515,41445,3604,13,,0,1364,32,,,1,,,,1,7/4/2024,2/8/2025,https://facebook.com/zmy5oqdtgbozif,0
4.95296E+11,11/8/2024,3319730,232,,1,0,0,1,,,1,,,148017,,123,903,5629,2,188,119,125,15,,,,13,35,170,9,35,0.032731,,0.011534,,63292,13.546083,0,348,38,,0,170,31,,,0,,,,0,3/14/2024,3/9/2025,https://facebook.com/gcaoo50mm1fkz,1
5.90581E+11,9/14/2024,4966682,-1,,1,0,0,1,,,1,,,148017,,91,903,5629,2,188,87,125,11,,,,13,35,158,13,47,0.066194,,0.046477,,28488,7.216156,23752,0,26,,0,18,54,,,0,,,,0,6/28/2024,3/13/2025,https://facebook.com/7ujslftbhe316,0
4.98357E+11,6/20/2024,7898436,918,,1,0,0,1,,,1,,,200259,,91,912,7615,2,182,95,125,15,,,,13,25,126,13,47,0.002874,,0.029939,,29153,0,37784,3695,59,,0,669,64,,,1,,,,1,3/22/2024,8/22/2024,https://facebook.com/5jdj6nzmuw6q7wp,0
93274181211,5/14/2024,4075511,620,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,11,,,,9,35,126,13,35,0.034102,,0.040213,,0,13.546083,40551,3839,22,,0,1181,25,,,0,,,,1,2/4/2024,4/6/2024,https://facebook.com/9091m8gx,0
2.51231E+11,10/12/2023,7364193,-40,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,87,169,15,,,,13,35,126,12,35,0.034351,,0.023526,,12466,0.686594,8439,0,40,,0,961,80,,,0,,,,1,9/11/2024,9/15/2024,https://facebook.com/uaurdklg615,1
8.45153E+11,1/10/2024,7602802,784,,1,0,0,1,,,1,,,165562,,116,1223,7615,2,138,119,169,11,,,,9,25,170,9,47,0.047416,,0.036855,,45702,9.035296,62148,2110,40,,0,522,40,,,0,,,,1,1/15/2024,10/10/2024,https://facebook.com/8sy8i43l,0
6.41213E+11,1/26/2025,3478828,876,,1,0,0,1,,,1,,,154176,,91,1223,7615,2,138,113,125,15,,,,11,26,126,13,47,0.02933,,0.057299,,0,1.516053,49050,0,42,,0,1191,27,,,1,,,,1,10/6/2024,1/29/2025,https://facebook.com/ydbc1wmxwls7,1
6.52658E+11,3/31/2024,6078054,-156,,1,0,0,1,,,1,,,200259,,123,1223,6016,2,188,119,125,15,,,,13,35,170,9,47,0.032772,,0.00797,,6859,13.546083,0,1329,24,,0,0,68,,,0,,,,0,9/28/2024,10/14/2024,https://facebook.com/gjf7nsrbqdymhgs,1
6.73501E+11,10/14/2024,3440818,34,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,125,14,,,,9,25,126,13,35,0.059057,,0.041297,,13978,0.332938,13182,1390,46,,0,1072,41,,,0,,,,1,10/3/2023,4/18/2024,https://facebook.com/sb6f29545,1
7.65274E+11,10/14/2024,7898436,-278,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,87,125,11,,,,9,35,126,9,35,0.014531,,0.049848,,0,3.968821,5443,4275,39,,0,336,31,,,0,,,,0,1/6/2024,11/9/2024,https://facebook.com/d0si5p3l67b9,0
67527396904,3/15/2024,6207531,-278,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,87,125,14,,,,9,35,170,9,47,0.019831,,0.053746,,39468,11.114357,24756,1234,46,,0,860,27,,,1,,,,0,6/27/2024,12/22/2024,https://facebook.com/ceme2uj9q1n,1
3.72942E+11,1/19/2024,461468,-138,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,188,87,125,15,,,,9,34,170,9,35,0.009089,,0.073901,,48876,4.109527,43952,0,71,,0,1070,80,,,1,,,,0,10/14/2023,1/23/2024,https://facebook.com/s41wfdcw5cvn,0
5.44132E+11,10/7/2024,4715211,427,,1,0,0,1,,,1,,,148017,,91,903,5629,2,188,87,169,15,,,,9,25,126,13,35,0.021356,,0.062709,,40575,8.654345,0,6663,41,,0,618,18,,,0,,,,0,12/16/2024,1/19/2025,https://facebook.com/n09me84iktrr54p,1
3.45072E+11,11/20/2023,7898436,-278,,1,0,0,1,,,1,,,179546,,123,1223,7615,2,138,87,125,15,,,,9,25,126,9,47,0.040926,,0.059381,,58198,10.159909,0,3672,18,,0,549,61,,,0,,,,1,8/2/2024,11/10/2024,https://facebook.com/yr5zhml7vanyp,1
8.46034E+11,6/23/2024,3636819,20,,1,0,0,1,,,1,,,148017,,91,903,7615,2,184,92,169,15,,,,9,25,170,12,47,0.015944,,0.069572,,15931,7.302331,3406,4655,79,,0,293,22,,,1,,,,1,5/4/2024,9/25/2024,https://facebook.com/zd5ynqjv0tv10,0
4.87747E+11,1/21/2025,5615634,-278,,1,0,0,1,,,1,,,177637,,91,1223,5679,2,188,119,169,11,,,,13,34,170,9,47,0.006813,,0.073239,,84662,1.669993,64028,3949,58,,0,1450,26,,,0,,,,1,5/11/2024,9/18/2024,https://facebook.com/7zij1dj3i0zokm,1
7.70941E+11,10/18/2024,5924481,494,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,138,119,169,11,,,,9,35,170,9,35,0.079713,,0.067309,,3717,3.086926,33086,4765,52,,0,702,37,,,0,,,,0,4/6/2024,8/2/2024,https://facebook.com/upfneaxm,0
8.53495E+11,11/15/2024,945551,670,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,188,87,169,11,,,,9,25,126,9,47,0.036961,,0.049506,,22622,4.851487,70257,3529,35,,0,634,48,,,1,,,,0,9/21/2024,3/6/2025,https://facebook.com/n3tzr4f9z,0
5.09744E+11,11/14/2023,5813825,654,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,180,112,125,11,,,,9,35,126,9,47,0.066692,,0.067605,,19613,9.095985,22172,3599,54,,0,1349,13,,,1,,,,1,8/29/2024,2/19/2025,https://facebook.com/6t2ofqtdgi,0
9.10457E+11,2/26/2024,0,384,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,119,125,15,,,,9,35,146,12,47,0.059363,,0.026787,,35141,10.076835,3130,2771,13,,0,231,27,,,1,,,,0,10/29/2023,3/12/2025,https://facebook.com/h5yel73mjw0,1
5.91253E+11,3/6/2024,2238652,-278,,1,0,0,1,,,1,,,148017,,91,1223,5883,2,141,87,169,11,,,,13,35,170,9,35,0.01407,,0.076206,,22162,7.424716,0,1383,70,,0,371,60,,,1,,,,1,1/12/2024,10/31/2024,https://facebook.com/stvwldxhw11,1
8.51772E+11,1/13/2024,7591498,-54,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,119,169,11,,,,13,26,126,9,47,0.04147,,0.014704,,26326,9.597935,3487,4632,57,,0,1031,59,,,0,,,,0,12/19/2024,4/2/2025,https://facebook.com/st189bl6xpv61q,1
3.47185E+11,3/7/2025,5329456,94,,1,0,0,1,,,1,,,200259,,123,1223,7215,2,188,119,169,15,,,,9,35,155,9,35,0.045861,,0.019108,,8786,0,9286,1811,35,,0,1496,33,,,0,,,,0,2/9/2025,5/3/2025,https://facebook.com/1z9p5gdg2hqnk,1
5.03829E+11,12/28/2023,3249055,96,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,175,87,125,11,,,,13,35,170,9,35,0.013469,,0.013524,,16100,7.829543,0,2748,56,,0,535,14,,,1,,,,0,12/28/2024,1/10/2025,https://facebook.com/zypyve2n3,0
5.36097E+11,10/16/2024,5611689,428,,1,0,0,1,,,1,,,186221,,91,903,5629,2,142,119,125,15,,,,12,28,126,9,47,0.00984,,0.062384,,0,6.244216,3156,3366,51,,0,725,43,,,0,,,,1,2/3/2024,6/28/2024,https://facebook.com/q7p3ozyi,0
1.1393E+11,8/12/2024,4017951,1362,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,134,11,,,,9,31,129,12,35,0.021795,,0.035325,,53919,8.693151,2912,3573,18,,0,0,56,,,1,,,,0,12/30/2024,2/7/2025,https://facebook.com/kjgk9xwqib0cgvr,0
4.04567E+11,8/25/2024,4246591,938,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,87,125,15,,,,13,35,126,13,47,0.02164,,0.059304,,0,9.817018,27097,0,42,,0,1223,42,,,0,,,,1,10/8/2024,3/16/2025,https://facebook.com/xwk18m2utpw,1
9.18164E+11,1/24/2024,6273524,-278,,1,0,0,1,,,1,,,148017,,91,1222,5629,2,138,119,125,11,,,,9,35,170,9,47,0.022929,,0.041295,,14510,1.932279,25325,2952,46,,0,0,67,,,0,,,,0,1/22/2024,5/30/2024,https://facebook.com/f8hyvnz83moth7a,0
6.34524E+11,3/14/2024,1918542,845,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,138,119,125,11,,,,13,25,126,9,47,0.020944,,0.032859,,0,6.046976,35374,0,36,,0,210,33,,,1,,,,0,9/28/2024,2/27/2025,https://facebook.com/jofbv2ddidpi,0
1.85732E+11,8/22/2024,4333924,819,,1,0,0,1,,,1,,,155668,,91,903,7615,2,188,119,125,15,,,,9,35,126,13,35,0.044198,,0.071814,,46825,12.36255,0,2897,34,,0,615,13,,,0,,,,0,11/18/2024,12/31/2024,https://facebook.com/wl6sapyqs0w,1
3.45467E+11,3/10/2024,3224545,-182,,1,0,0,1,,,1,,,200259,,91,903,5629,2,138,119,169,11,,,,11,35,126,13,47,0.024257,,0.035139,,12903,7.856881,0,4370,57,,0,150,26,,,1,,,,1,10/18/2024,12/15/2024,https://facebook.com/yexy39d9i,1
1.99687E+11,10/9/2024,0,963,,1,0,0,1,,,1,,,200259,,123,903,5629,2,138,119,125,11,,,,9,25,170,13,47,0.06196,,0.049854,,0,6.089596,52186,6869,42,,0,0,39,,,0,,,,1,2/25/2025,5/10/2025,https://facebook.com/46cq9zq1,1
34574900480,10/22/2023,1311041,265,,1,0,0,1,,,1,,,200259,,91,903,6173,2,188,119,169,11,,,,9,25,126,10,47,0.005138,,0.068829,,38020,1.20314,19306,3875,77,,0,0,24,,,0,,,,1,12/25/2024,3/23/2025,https://facebook.com/kp4kv3aw5k,1
9.28186E+11,11/9/2023,7898436,-278,,1,0,0,1,,,1,,,200259,,91,952,5629,2,138,87,169,15,,,,9,35,126,9,35,0.050099,,0.017795,,6690,8.901292,49994,4576,25,,0,565,28,,,1,,,,0,10/16/2024,11/4/2024,https://facebook.com/2mzrvnpb4,1
4.53725E+11,10/27/2024,5417447,691,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,87,125,15,,,,9,28,170,9,47,0.062023,,0.032815,,28751,0.449382,22576,0,47,,0,1342,58,,,0,,,,1,7/8/2024,11/17/2024,https://facebook.com/hb60vt8z7s,0
3.1446E+11,8/28/2024,42689,526,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,119,169,15,,,,13,25,137,13,35,0.035536,,0.012448,,54826,5.747908,31688,3778,20,,0,1297,22,,,0,,,,0,8/24/2024,10/16/2024,https://facebook.com/jm6xgeqt,0
6.02492E+11,10/24/2023,0,218,,1,0,0,1,,,1,,,166716,,123,1223,5930,2,138,119,169,11,,,,12,27,126,13,35,0.026227,,0.043872,,0,4.380179,41164,0,52,,0,723,13,,,0,,,,1,1/28/2025,3/16/2025,https://facebook.com/mw96h1dcqji,1
17241311730,1/27/2025,3854121,350,,1,0,0,1,,,1,,,170906,,121,1055,5629,2,138,87,169,12,,,,9,25,126,9,35,0.024944,,0.063376,,27913,8.248092,11053,5406,16,,0,597,55,,,1,,,,0,5/3/2024,7/19/2024,https://facebook.com/3ta9xpo27c6p,1
2.85242E+11,10/3/2023,7898436,-122,,1,0,0,1,,,1,,,148017,,123,903,6546,2,138,119,159,15,,,,13,28,170,9,44,0.026896,,0.005348,,5946,3.910302,7983,0,44,,0,953,52,,,1,,,,0,8/24/2024,10/25/2024,https://facebook.com/bpupca57z96hur,0
7.06003E+11,2/27/2025,3619430,798,,1,0,0,1,,,1,,,200259,,123,903,7615,2,138,87,125,15,,,,13,35,170,11,35,0.010272,,0.005766,,59534,5.091829,7626,65,63,,0,1247,17,,,1,,,,0,4/8/2024,10/30/2024,https://facebook.com/uetsrmvo2loecoj,1
6.37432E+11,10/28/2024,7898436,346,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,169,15,,,,9,25,132,9,47,0.046905,,0.059554,,31870,2.54609,24331,4309,40,,0,575,53,,,0,,,,1,3/2/2025,4/30/2025,https://facebook.com/eivbsxfgmc6x5,1
9.81988E+11,3/16/2025,5314274,491,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,119,125,11,,,,9,25,170,9,47,0.050255,,0.057058,,28760,5.441702,42427,6575,18,,0,594,15,,,0,,,,1,1/23/2025,4/1/2025,https://facebook.com/vpao2ebb6r,0
